Date,Open,High,Low,Close,Adj Close,Volume
2018-01-18,223.940002,226.639999,222.679993,224.440002,222.944794,10215800
2018-01-19,228.089996,231.089996,227.000000,230.110001,228.577011,15234500
2018-01-22,230.429993,233.759995,228.100006,233.690002,232.133179,13773600
2018-01-23,235.850006,239.830002,235.100006,238.910004,237.318405,11880700
2018-01-24,239.039993,240.490005,233.550003,235.800003,234.229111,14499300
2018-01-25,238.000000,239.750000,235.750000,236.350006,234.775436,10247100
2018-01-26,238.119995,243.339996,237.600006,243.330002,241.708969,12908900
2018-01-29,242.740005,248.110001,240.610001,246.850006,245.205521,11377900
2018-01-30,241.110001,246.419998,238.410004,242.720001,241.102997,14270800
2018-01-31,245.770004,249.270004,244.449997,245.800003,244.162506,11964400
2018-02-01,238.520004,246.899994,238.059998,240.500000,238.897797,12980600
2018-02-02,237.000000,237.970001,231.169998,233.520004,231.964310,17961600
2018-02-05,227.000000,233.229996,205.000000,213.699997,212.276337,29130100
2018-02-06,204.399994,225.699997,204.000000,225.580002,224.077194,27870000
2018-02-07,229.580002,234.970001,226.699997,228.800003,227.275726,20073300
2018-02-08,233.880005,235.220001,217.509995,217.520004,216.070892,28600000
2018-02-09,238.250000,238.889999,217.520004,232.080002,230.533875,41865100
2018-02-12,235.360001,235.479996,225.029999,228.029999,226.510880,27329300
2018-02-13,226.559998,234.500000,225.250000,232.630005,231.080231,15638100
2018-02-14,231.000000,242.589996,230.550003,241.419998,239.811676,18624700
2018-02-15,244.789993,248.369995,241.520004,246.500000,244.857834,17472500
2018-02-16,245.399994,250.000000,243.470001,243.839996,242.215561,15941400
2018-02-20,244.750000,251.869995,244.600006,249.080002,247.420654,17156000
2018-02-21,251.690002,251.970001,241.360001,241.509995,239.901077,22307300
2018-02-22,242.729996,245.630005,239.500000,242.149994,240.686279,13359100
2018-02-23,244.570007,245.929993,242.520004,245.929993,244.443436,10382500
2018-02-26,247.800003,247.979996,244.059998,246.580002,245.089508,11732800
2018-02-27,245.500000,248.910004,245.130005,246.059998,244.572678,11385900
2018-02-28,246.500000,248.100006,241.529999,242.000000,240.537201,13077900
2018-03-01,241.910004,244.089996,228.119995,232.210007,230.806396,26003000
2018-03-02,227.860001,236.800003,221.850006,236.539993,235.110199,22835700
2018-03-05,234.509995,237.250000,229.520004,235.649994,234.225601,15519400
2018-03-06,239.100006,242.940002,237.360001,242.160004,240.696228,15920200
2018-03-07,238.000000,243.949997,237.949997,241.839996,240.378174,14530200
2018-03-08,242.949997,242.949997,239.389999,241.179993,239.722168,10297800
2018-03-09,243.100006,245.850006,242.449997,245.330002,243.847061,12638100
2018-03-12,247.000000,253.000000,246.669998,249.759995,248.250275,15126500
2018-03-13,251.490005,254.500000,246.039993,247.710007,246.212692,15494300
2018-03-14,249.449997,250.550003,246.220001,248.740005,247.236450,12637400
2018-03-15,249.289993,252.619995,247.639999,249.339996,247.832825,10048800
2018-03-16,250.000000,251.250000,248.479996,250.479996,248.965927,9986400
2018-03-19,248.179993,249.350006,237.000000,241.000000,239.543259,17844300
2018-03-20,241.119995,251.149994,241.119995,249.580002,248.071381,13867400
2018-03-21,249.320007,252.000000,247.330002,248.559998,247.057556,10967200
2018-03-22,246.000000,247.880005,240.339996,241.850006,240.388092,13779900
2018-03-23,242.399994,242.500000,232.520004,232.970001,231.561813,18390500
2018-03-26,238.000000,244.529999,235.899994,244.479996,243.002213,15285600
2018-03-27,247.750000,250.000000,219.850006,225.520004,224.156815,35225000
2018-03-28,224.130005,229.389999,217.000000,221.350006,220.012039,23647600
2018-03-29,224.110001,235.500000,220.699997,231.589996,230.190125,22915700
2018-04-02,228.740005,234.649994,217.500000,221.050003,219.713837,23052300
2018-04-03,227.800003,230.350006,221.350006,225.350006,223.987854,16685800
2018-04-04,215.009995,226.660004,214.000000,226.240005,224.872467,19729200
2018-04-05,228.600006,229.130005,218.490005,221.380005,220.041840,17531000
2018-04-06,217.229996,221.600006,213.070007,214.250000,212.954941,16574700
2018-04-09,216.800003,221.970001,214.600006,215.410004,214.107925,12488100
2018-04-10,224.720001,229.000000,222.410004,227.910004,226.532364,19041900
2018-04-11,227.309998,228.979996,224.919998,226.240005,224.872467,11506100
2018-04-12,230.000000,235.320007,228.210007,234.600006,233.181931,14848000
2018-04-13,237.169998,237.509995,229.550003,231.500000,230.100662,12575900
2018-04-16,231.770004,232.839996,227.679993,231.490005,230.090729,8769800
2018-04-17,233.600006,238.399994,231.350006,237.539993,236.104141,11180600
2018-04-18,235.500000,239.250000,232.770004,236.369995,234.941254,9784100
2018-04-19,231.750000,233.100006,226.800003,229.039993,227.655518,11799900
2018-04-20,228.690002,232.100006,227.449997,228.710007,227.327545,9655000
2018-04-23,229.429993,231.500000,222.830002,223.880005,222.526749,10687700
2018-04-24,224.919998,228.800003,218.559998,221.199997,219.862930,10364900
2018-04-25,220.000000,221.580002,210.300003,216.660004,215.350372,14712300
2018-04-26,223.199997,225.550003,220.529999,225.220001,223.858627,9395600
2018-04-27,229.500000,230.300003,224.619995,226.330002,224.961945,10021200
2018-04-30,226.990005,229.000000,224.119995,224.899994,223.540558,8196100
2018-05-01,224.570007,227.250000,222.199997,227.139999,225.767029,6344700
2018-05-02,227.000000,228.800003,225.250000,226.309998,224.942032,6706200
2018-05-03,227.600006,234.050003,225.770004,232.990005,231.581680,11078600
2018-05-04,231.830002,239.190002,231.130005,239.059998,237.614975,10016500
2018-05-07,243.289993,250.990005,242.889999,248.679993,247.176819,17190400
2018-05-08,248.690002,250.509995,246.710007,250.399994,248.886414,12665400
2018-05-09,251.210007,255.869995,250.110001,255.779999,254.233902,14919000
2018-05-10,257.920013,260.500000,257.200012,260.130005,258.557587,24852000
2018-05-11,252.779999,259.790009,250.539993,254.529999,252.991470,30361400
2018-05-14,256.070007,258.489990,254.399994,255.360001,253.816437,13078500
2018-05-15,252.789993,252.899994,241.500000,245.559998,244.075684,24088200
2018-05-16,244.000000,248.520004,242.509995,246.009995,244.522964,13845700
2018-05-17,246.080002,251.500000,245.429993,247.710007,246.212692,12994600
2018-05-18,249.809998,252.369995,245.740005,245.940002,244.453384,12092900
2018-05-21,249.880005,250.029999,240.490005,244.240005,242.763672,16015600
2018-05-22,244.779999,245.800003,240.250000,242.699997,241.232956,12956600
2018-05-23,240.279999,247.589996,240.250000,247.539993,246.195877,11073900
2018-05-24,247.389999,249.399994,245.240005,247.690002,246.345062,10934300
2018-05-25,248.199997,249.940002,246.759995,249.279999,247.926407,7302800
2018-05-29,248.550003,251.339996,246.699997,248.589996,247.240189,8817100
2018-05-30,249.949997,253.339996,248.949997,252.990005,251.616302,9774900
2018-05-31,251.699997,255.199997,251.270004,252.190002,250.820618,12346700
2018-06-01,254.000000,257.869995,253.649994,257.619995,256.221130,10549200
2018-06-04,259.000000,265.739990,257.700012,264.850006,263.411865,16050600
2018-06-05,264.980011,266.589996,263.170013,265.070007,263.630737,9792800
2018-06-06,261.429993,265.279999,260.769989,265.149994,263.710236,9283900
2018-06-07,265.000000,265.480011,259.250000,262.899994,261.472473,9236200
2018-06-08,259.959991,264.000000,259.200012,262.279999,260.855835,9011400
2018-06-11,261.769989,263.450012,260.100006,260.619995,259.204803,6634300
2018-06-12,261.690002,263.070007,259.660004,262.579987,261.154175,7979000
2018-06-13,262.640015,265.670013,262.029999,262.399994,260.975189,8455200
2018-06-14,264.220001,269.200012,263.619995,266.910004,265.460693,10750400
2018-06-15,264.600006,267.480011,263.350006,265.260010,263.819672,10806500
2018-06-18,263.480011,265.799988,262.380005,265.089996,263.650543,8906700
2018-06-19,260.920013,263.640015,255.020004,260.170013,258.757324,14873300
2018-06-20,261.829987,264.450012,260.279999,262.309998,260.885681,9244500
2018-06-21,263.600006,264.339996,256.799988,257.109985,255.713913,8987900
2018-06-22,257.950012,258.489990,250.330002,250.949997,249.587357,10854000
2018-06-25,246.649994,246.800003,235.539993,239.119995,237.821594,16645400
2018-06-26,243.699997,245.649994,239.910004,241.990005,240.676010,11972100
2018-06-27,243.750000,246.429993,235.500000,235.720001,234.440033,11347300
2018-06-28,235.320007,241.339996,235.009995,240.860001,239.552155,8450300
2018-06-29,243.490005,244.000000,236.850006,236.899994,235.613632,9807500
2018-07-02,234.089996,242.389999,233.259995,242.240005,240.924637,8939300
2018-07-03,243.639999,243.880005,236.500000,236.839996,235.553970,5568300
2018-07-05,239.070007,242.929993,237.500000,242.729996,241.411987,7655400
2018-07-06,241.740005,247.669998,240.880005,247.330002,245.987015,7408800
2018-07-09,250.330002,250.720001,246.070007,249.250000,247.896576,7597000
2018-07-10,249.750000,254.139999,248.119995,253.250000,251.874847,9000400
2018-07-11,249.500000,250.899994,247.100006,247.529999,246.185928,9187700
2018-07-12,249.360001,253.169998,248.960007,251.229996,249.865829,8637700
2018-07-13,251.979996,251.979996,247.619995,249.320007,247.966217,6174700
2018-07-16,248.199997,250.339996,247.699997,248.199997,246.852280,4925900
2018-07-17,246.210007,254.300003,245.179993,253.690002,252.312485,9053400
2018-07-18,253.389999,253.949997,249.639999,251.699997,250.333267,6941000
2018-07-19,250.940002,253.389999,250.330002,252.029999,250.661499,5893800
2018-07-20,251.929993,253.500000,250.449997,250.889999,249.527679,5558800
2018-07-23,249.820007,249.889999,243.279999,249.410004,248.055710,7539600
2018-07-24,251.350006,254.850006,248.000000,248.710007,247.359528,8865500
2018-07-25,249.089996,252.380005,246.750000,251.869995,250.502365,7977800
2018-07-26,251.059998,256.329987,250.380005,254.839996,253.456238,8128100
2018-07-27,256.320007,256.600006,249.839996,252.020004,250.651566,7385500
2018-07-30,252.589996,252.830002,242.720001,244.130005,242.804398,8508500
2018-07-31,243.710007,247.880005,242.139999,244.860001,243.530426,7099700
2018-08-01,246.130005,248.360001,243.889999,246.470001,245.131699,7088900
2018-08-02,243.589996,250.779999,241.210007,250.619995,249.259140,6741700
2018-08-03,251.610001,253.059998,250.929993,252.100006,250.731110,5357200
2018-08-06,251.589996,254.169998,249.710007,254.029999,252.650635,5187700
2018-08-07,256.000000,257.700012,254.919998,256.950012,255.554779,6453300
2018-08-08,257.000000,260.239990,255.589996,258.420013,257.016815,6552500
2018-08-09,259.140015,259.250000,256.149994,256.459991,255.067444,5107000
2018-08-10,253.149994,256.100006,252.699997,254.789993,253.406479,6409900
2018-08-13,255.139999,261.000000,255.070007,256.119995,254.729279,9380200
2018-08-14,260.380005,262.000000,257.019989,261.429993,260.010437,11655500
2018-08-15,262.269989,263.640015,255.899994,259.079987,257.673218,14778400
2018-08-16,261.899994,262.000000,255.009995,257.440002,256.042084,20031500
2018-08-17,252.940002,252.970001,243.729996,244.820007,243.490646,28579700
2018-08-20,243.179993,253.199997,238.720001,247.839996,246.494232,21359700
2018-08-21,248.500000,253.500000,247.699997,253.320007,251.944489,16849700
2018-08-22,252.000000,263.019989,251.860001,262.820007,261.392883,18746400
2018-08-23,261.260010,269.480011,260.700012,266.839996,265.391083,18017100
2018-08-24,267.179993,272.809998,267.000000,272.220001,270.741882,13287800
2018-08-27,273.420013,278.899994,272.149994,275.899994,274.401886,12644400
2018-08-28,275.660004,276.579987,269.529999,274.380005,272.890106,11884600
2018-08-29,273.920013,279.500000,273.079987,278.489990,277.129333,10502700
2018-08-30,277.230011,281.720001,276.320007,277.809998,276.452637,8665200
2018-08-31,277.000000,281.200012,276.600006,280.679993,279.308594,7664800
2018-09-04,280.149994,285.220001,279.000000,283.700012,282.313843,9793000
2018-09-05,282.989990,284.420013,275.149994,278.420013,277.059662,9828900
2018-09-06,277.760010,277.859985,271.390015,272.720001,271.387512,8069900
2018-09-07,269.000000,276.929993,267.190002,271.859985,270.531708,7385500
2018-09-10,272.769989,275.929993,271.000000,274.730011,273.387665,5503500
2018-09-11,272.859985,276.399994,272.019989,272.799988,271.467102,6077800
2018-09-12,271.190002,271.980011,261.920013,268.200012,266.889587,10477300
2018-09-13,270.859985,275.000000,270.160004,271.339996,270.014282,7638400
2018-09-14,274.989990,279.100006,273.500000,276.429993,275.079376,9673400
2018-09-17,275.399994,277.380005,273.149994,273.929993,272.591583,5138200
2018-09-18,274.089996,278.239990,270.750000,271.019989,269.695801,7488000
2018-09-19,270.269989,272.700012,268.250000,271.980011,270.651154,5621500
2018-09-20,267.049988,268.760010,264.100006,266.279999,264.978973,10764600
2018-09-21,266.760010,268.600006,262.109985,263.450012,262.162811,10878200
2018-09-24,262.200012,265.839996,258.679993,265.700012,264.401825,7347800
2018-09-25,268.369995,269.420013,264.910004,268.410004,267.098572,7009700
2018-09-26,268.609985,270.239990,266.279999,266.920013,265.615845,6713700
2018-09-27,268.339996,269.200012,266.130005,267.399994,266.093506,5360700
2018-09-28,272.730011,281.920013,271.600006,281.019989,279.646942,17734900
2018-10-01,284.160004,292.059998,282.600006,289.359985,287.946198,15551500
2018-10-02,288.250000,292.760010,285.579987,286.480011,285.080292,9599100
2018-10-03,289.320007,289.619995,282.529999,286.730011,285.329041,8013800
2018-10-04,285.269989,286.250000,276.179993,279.290009,277.925446,9780500
2018-10-05,278.290009,280.799988,267.540009,269.859985,268.541443,10665900
2018-10-08,266.500000,271.160004,260.079987,265.769989,264.471466,10215300
2018-10-09,264.940002,268.760010,262.799988,265.540009,264.242615,6837500
2018-10-10,261.260010,263.109985,245.600006,245.690002,244.489578,17123500
2018-10-11,242.169998,247.559998,234.259995,235.130005,233.981171,18135900
2018-10-12,245.509995,249.539993,239.649994,246.539993,245.335419,15205900
2018-10-15,246.000000,246.000000,235.339996,235.380005,234.229950,11244000
2018-10-16,239.929993,246.279999,237.940002,245.830002,244.628906,10217800
2018-10-17,248.339996,249.880005,241.080002,243.059998,241.872421,8241700
2018-10-18,245.860001,247.410004,237.089996,239.529999,238.359680,13100500
2018-10-19,241.759995,242.550003,227.699997,229.169998,228.050293,15340200
2018-10-22,231.279999,235.320007,227.070007,231.220001,230.090286,9221100
2018-10-23,220.429993,224.190002,216.710007,221.059998,219.979904,15660900
2018-10-24,219.509995,221.389999,198.850006,199.410004,198.435699,22107200
2018-10-25,195.470001,209.750000,193.679993,207.839996,206.824493,23793000
2018-10-26,198.309998,204.839996,193.119995,198.289993,197.321152,16619600
2018-10-29,203.990005,204.130005,176.009995,185.619995,184.713074,18950400
2018-10-30,186.550003,203.399994,185.619995,203.000000,202.008148,20179800
2018-10-31,209.649994,212.589996,204.009995,210.830002,209.799911,18644300
2018-11-01,212.300003,218.490005,207.190002,218.110001,217.044327,14163200
2018-11-02,217.729996,222.000000,210.210007,214.919998,213.869919,11324000
2018-11-05,214.389999,215.330002,205.279999,211.770004,210.735321,9483300
2018-11-06,211.449997,214.850006,209.559998,211.059998,210.028793,7475300
2018-11-07,213.750000,217.410004,211.179993,213.789993,212.745438,12095300
2018-11-08,211.399994,211.429993,203.830002,205.990005,204.983551,12783800
2018-11-09,202.399994,209.320007,201.039993,205.669998,204.665115,10331000
2018-11-12,201.979996,202.869995,188.660004,189.539993,188.613922,15427900
2018-11-13,193.490005,204.210007,193.240005,199.309998,198.336197,16117800
2018-11-14,206.300003,206.880005,192.830002,197.190002,196.226547,13164500
2018-11-15,196.949997,205.300003,195.500000,202.389999,201.401138,21017700
2018-11-16,163.320007,170.660004,161.610001,164.429993,163.626602,49088000
2018-11-19,161.789993,161.820007,144.630005,144.699997,143.993011,42445500
2018-11-20,134.059998,154.259995,133.309998,149.080002,148.351608,42300800
2018-11-21,154.619995,155.300003,143.610001,144.710007,144.002960,25637400
2018-11-23,143.309998,149.589996,142.789993,145.000000,144.291534,10299200
2018-11-26,149.889999,153.470001,146.559998,153.050003,152.302200,20370800
2018-11-27,152.000000,157.009995,150.550003,153.729996,152.978882,18451500
2018-11-28,158.479996,160.279999,153.130005,160.070007,159.287933,20113100
2018-11-29,160.000000,161.500000,156.139999,157.360001,156.747833,13729300
2018-11-30,157.750000,163.860001,155.720001,163.429993,162.794220,18239100
2018-12-03,172.600006,174.679993,167.339996,170.039993,169.378494,22270100
2018-12-04,168.240005,168.440002,156.500000,157.110001,156.498795,20302800
2018-12-06,151.440002,158.490005,150.809998,158.289993,157.674210,17307700
2018-12-07,158.460007,158.869995,145.619995,147.610001,147.035767,17041900
2018-12-10,145.800003,152.860001,145.649994,151.860001,151.269226,15736800
2018-12-11,155.559998,155.889999,145.000000,148.190002,147.613510,16797800
2018-12-12,148.419998,152.779999,144.820007,148.899994,148.320740,16353400
2018-12-13,150.789993,153.380005,147.440002,148.889999,148.310776,11784600
2018-12-14,147.210007,150.589996,145.500000,146.449997,145.880264,11795500
2018-12-17,145.240005,148.149994,141.240005,143.580002,143.021439,16571700
2018-12-18,145.350006,150.330002,144.250000,146.940002,146.368378,14109300
2018-12-19,145.580002,147.740005,136.429993,138.509995,137.971161,18634100
2018-12-20,138.169998,141.800003,132.690002,135.100006,134.574432,18739700
2018-12-21,136.169998,137.500000,128.460007,129.570007,129.065964,21593500
2018-12-24,126.489998,129.979996,124.500000,127.080002,126.585632,11596000
2018-12-26,128.940002,133.139999,124.459999,133.100006,132.582230,17377500
2018-12-27,130.990005,132.380005,125.180000,131.169998,130.659729,15926100
2018-12-28,132.000000,137.389999,130.309998,133.649994,133.130066,15718200
2018-12-31,135.399994,136.710007,132.259995,133.500000,132.980652,11628500
2019-01-02,130.639999,138.479996,130.050003,136.220001,135.690063,12718800
2019-01-03,133.789993,135.160004,127.690002,127.989998,127.492081,17638800
2019-01-04,130.940002,137.729996,129.699997,136.190002,135.660187,14640500
2019-01-07,138.500000,144.889999,136.429993,143.399994,142.842117,17729000
2019-01-08,146.690002,146.779999,136.899994,139.830002,139.286026,19650400
2019-01-09,141.899994,144.490005,139.860001,142.580002,142.025330,15431500
2019-01-10,141.800003,145.580002,139.360001,145.229996,144.665024,13078900
2019-01-11,144.330002,149.750000,143.210007,148.830002,148.251022,21869100
2019-01-14,146.720001,151.460007,145.770004,150.440002,149.854752,18254200
2019-01-15,151.759995,153.350006,149.130005,149.869995,149.286957,15425300
2019-01-16,150.970001,152.300003,148.619995,148.839996,148.260986,11752600
2019-01-17,147.509995,153.330002,146.410004,151.720001,151.129791,12335900
2019-01-18,153.729996,157.979996,151.649994,156.929993,156.319504,16283400
2019-01-22,155.710007,156.179993,147.550003,148.770004,148.191254,16538800
2019-01-23,151.000000,154.580002,148.029999,149.289993,148.709213,14775500
2019-01-24,152.699997,158.550003,152.509995,157.839996,157.225952,17724300
2019-01-25,155.440002,160.880005,151.300003,160.149994,159.526978,28864300
2019-01-28,136.550003,141.639999,131.000000,138.009995,137.473114,62788200
2019-01-29,136.149994,138.100006,131.009995,131.600006,131.088058,28848300
2019-01-30,134.669998,137.970001,131.460007,137.389999,136.855530,24355700
2019-01-31,137.259995,145.190002,136.380005,143.750000,143.190781,21071300
2019-02-01,144.500000,146.789993,142.580002,144.729996,144.166962,15626200
2019-02-04,145.369995,150.679993,144.479996,149.179993,148.599640,13214800
2019-02-05,149.660004,151.429993,148.300003,149.949997,149.366653,13560600
2019-02-06,151.289993,155.600006,151.070007,153.000000,152.404785,17561600
2019-02-07,151.130005,151.220001,145.690002,147.419998,146.846512,15928000
2019-02-08,144.710007,148.600006,144.130005,148.169998,147.593582,11540100
2019-02-11,146.389999,148.580002,144.500000,146.449997,145.880264,12379500
2019-02-12,148.000000,151.800003,147.419998,151.169998,150.581909,14776500
2019-02-13,152.360001,155.830002,151.809998,152.880005,152.285278,15134300
2019-02-14,152.839996,155.669998,151.100006,154.529999,153.928833,20681600
2019-02-15,162.949997,163.869995,156.419998,157.339996,156.727921,37918700
2019-02-19,156.910004,159.889999,156.139999,156.639999,156.030640,13797300
2019-02-20,157.820007,161.259995,157.369995,158.550003,157.933182,13524700
2019-02-21,159.059998,160.050003,155.179993,155.770004,155.164017,11213700
2019-02-22,157.860001,159.949997,157.309998,159.190002,158.570724,10043500
2019-02-25,162.559998,165.279999,158.339996,158.690002,158.072662,16400500
2019-02-26,158.500000,160.759995,155.750000,157.100006,156.488846,12211600
2019-02-27,156.520004,157.589996,153.110001,155.410004,154.805420,12506400
2019-02-28,155.000000,155.899994,153.360001,154.259995,153.818253,8123600
