Date,Open,High,Low,Close,Adj Close,Volume
2019-04-15,62.419998,64.250000,61.514000,61.619999,61.619999,1027700
2019-04-16,61.840000,62.729000,60.639999,61.400002,61.400002,867100
2019-04-17,61.700001,61.861000,54.110001,55.310001,55.310001,3212200
2019-04-18,55.959999,56.549999,51.369999,54.410000,54.410000,2837800
2019-04-22,54.560001,57.629002,53.710999,56.759998,56.759998,2067000
2019-04-23,56.759998,59.284000,55.900002,58.580002,58.580002,2118000
2019-04-24,58.369999,59.990002,57.292999,59.849998,59.849998,1145300
2019-04-25,59.700001,61.919998,58.630001,60.160000,60.160000,1333000
2019-04-26,60.020000,64.099998,59.393002,63.490002,63.490002,1746900
2019-04-29,64.010002,64.949997,61.900002,63.340000,63.340000,2224100
2019-04-30,63.349998,64.180000,61.259998,61.410000,61.410000,2358300
2019-05-01,67.779999,68.096001,56.680000,59.639999,59.639999,7087500
2019-05-02,59.160000,62.880001,58.000000,62.759998,62.759998,2144200
2019-05-03,62.970001,67.410004,62.340000,67.360001,67.360001,2726500
2019-05-06,64.820000,67.940002,63.960999,67.389999,67.389999,1658600
2019-05-07,66.570000,69.000000,64.400002,65.169998,65.169998,1504300
2019-05-08,65.010002,66.180000,63.814999,64.980003,64.980003,864300
2019-05-09,64.190002,65.760002,63.362000,64.419998,64.419998,954800
2019-05-10,64.250000,66.440002,61.880001,64.620003,64.620003,1131200
2019-05-13,62.730000,64.489998,61.270000,62.160000,62.160000,1064800
2019-05-14,62.689999,66.418999,62.630001,65.900002,65.900002,1345800
2019-05-15,65.150002,68.790001,65.037003,68.180000,68.180000,1209500
2019-05-16,68.389999,72.190002,68.199997,69.930000,69.930000,1774300
2019-05-17,69.139999,70.349998,66.550003,67.129997,67.129997,1423500
2019-05-20,65.059998,67.739998,64.500000,66.349998,66.349998,813900
2019-05-21,67.279999,68.570000,67.190002,67.430000,67.430000,706800
2019-05-22,67.080002,68.140999,66.870003,66.970001,66.970001,817800
2019-05-23,66.099998,66.346001,62.939999,63.930000,63.930000,1424000
2019-05-24,64.690002,65.884003,64.300003,65.360001,65.360001,643100
2019-05-28,65.900002,68.040001,65.300003,65.589996,65.589996,767300
2019-05-29,64.430000,66.000000,63.290001,65.400002,65.400002,898800
2019-05-30,65.930000,70.059998,65.930000,69.169998,69.169998,1958900
2019-05-31,67.790001,70.059998,66.339996,68.559998,68.559998,1245500
2019-06-03,68.599998,70.970001,66.773003,68.529999,68.529999,1195900
2019-06-04,69.910004,71.440002,67.419998,71.120003,71.120003,1448800
2019-06-05,71.559998,72.000000,69.750000,71.000000,71.000000,1024800
2019-06-06,70.699997,70.764000,68.150002,70.449997,70.449997,1437400
2019-06-07,70.150002,72.029999,69.839996,71.699997,71.699997,1440700
2019-06-10,69.500000,69.800003,64.370003,66.919998,66.919998,4708700
2019-06-11,67.629997,68.500000,66.070000,68.089996,68.089996,1433400
2019-06-12,67.750000,71.000000,67.120003,70.070000,70.070000,1632400
2019-06-13,70.480003,70.480003,69.000000,69.080002,69.080002,1238000
2019-06-14,68.739998,68.860001,62.650002,63.580002,63.580002,4087700
2019-06-17,64.489998,64.685997,61.709999,63.889999,63.889999,2015900
2019-06-18,64.129997,66.529999,63.349998,64.660004,64.660004,1394400
2019-06-19,64.750000,67.169998,64.051003,66.949997,66.949997,1408000
2019-06-20,67.879997,69.082001,67.129997,67.639999,67.639999,1108100
2019-06-21,67.239998,67.279999,64.639000,65.400002,65.400002,1097300
2019-06-24,65.500000,65.999001,63.549999,64.040001,64.040001,939000
2019-06-25,64.160004,64.746002,61.750000,61.950001,61.950001,941100
2019-06-26,62.610001,63.939999,60.369999,60.500000,60.500000,996300
2019-06-27,60.680000,63.439999,59.599998,62.849998,62.849998,1219100
2019-06-28,62.770000,64.870003,62.099998,64.519997,64.519997,1602300
2019-07-01,65.580002,66.360001,64.459999,65.239998,65.239998,877900
2019-07-02,65.239998,65.580002,63.049999,63.490002,63.490002,868000
2019-07-03,63.689999,64.379997,62.930000,63.360001,63.360001,363000
2019-07-05,62.549999,65.000000,62.240002,64.820000,64.820000,677300
2019-07-08,65.139999,65.139999,62.377998,62.750000,62.750000,693600
2019-07-09,62.580002,64.519997,62.220001,64.410004,64.410004,862900
2019-07-10,65.029999,66.300003,64.430000,65.980003,65.980003,877100
2019-07-11,68.650002,70.430000,66.500000,67.110001,67.110001,2699600
2019-07-12,67.000000,67.325996,63.340000,63.700001,63.700001,1629000
2019-07-15,63.680000,64.879997,62.799999,64.410004,64.410004,742900
2019-07-16,64.449997,64.779999,62.310001,62.470001,62.470001,1009200
2019-07-17,62.990002,63.200001,61.220001,62.840000,62.840000,759400
2019-07-18,62.840000,64.410004,62.478001,63.959999,63.959999,793300
2019-07-19,63.950001,65.769997,63.695999,64.620003,64.620003,932900
2019-07-22,65.199997,67.379997,64.820000,64.949997,64.949997,945000
2019-07-23,65.150002,65.339996,62.930000,63.400002,63.400002,773700
2019-07-24,63.349998,64.269997,63.082001,63.820000,63.820000,680100
2019-07-25,63.680000,64.180000,60.849998,60.919998,60.919998,1212100
2019-07-26,61.619999,63.099998,60.479000,62.959999,62.959999,1044500
2019-07-29,63.279999,63.790001,60.700001,62.290001,62.290001,1254600
2019-07-30,61.970001,64.750000,61.500000,64.370003,64.370003,1000400
