Date,Open,High,Low,Close,Adj Close,Volume
2018-01-18,90.910004,92.139999,88.300003,90.519997,85.884972,1909800
2018-01-19,90.580002,92.730003,89.540001,92.559998,87.820496,1859900
2018-01-22,92.339996,92.489998,89.690002,90.860001,86.207550,1695300
2018-01-23,91.849998,97.459999,90.040001,94.559998,89.718102,3606800
2018-01-24,94.419998,96.930000,93.250000,95.769997,90.866142,2354200
2018-01-25,96.489998,96.940002,95.230003,95.550003,90.657410,1475000
2018-01-26,95.529999,96.110001,91.470001,93.389999,88.607994,2644900
2018-01-29,93.349998,94.500000,92.820000,94.199997,89.376534,935500
2018-01-30,94.019997,94.980003,93.370003,94.269997,89.442940,1351800
2018-01-31,94.419998,94.910004,93.860001,94.570000,90.273422,947200
2018-02-01,94.339996,96.300003,93.459999,95.739998,91.390259,1462000
2018-02-02,94.750000,95.379997,93.750000,94.120003,89.843864,1823300
2018-02-05,94.010002,94.440002,91.300003,91.330002,87.180618,1990900
2018-02-06,90.599998,94.339996,89.889999,93.930000,89.662491,2692700
2018-02-07,92.500000,103.389999,92.099998,102.220001,97.575851,7270600
2018-02-08,101.010002,101.510002,96.279999,96.480003,92.096649,3362700
2018-02-09,97.699997,98.980003,95.040001,97.730003,93.289848,2911500
2018-02-12,98.410004,99.330002,96.339996,96.629997,92.239830,1313000
2018-02-13,96.430000,97.389999,94.730003,95.559998,91.218445,1987900
2018-02-14,95.160004,97.279999,94.680000,96.709999,92.316200,1370200
2018-02-15,96.769997,97.820000,95.620003,97.360001,92.936668,1270600
2018-02-16,97.230003,100.690002,95.699997,98.849998,94.358955,2570400
2018-02-20,98.519997,98.949997,97.250000,97.769997,93.328026,1403700
2018-02-21,98.180000,100.260002,97.580002,99.070000,94.568970,1916800
2018-02-22,98.800003,99.059998,96.980003,97.309998,92.888931,1426100
2018-02-23,97.199997,97.720001,95.970001,97.470001,93.041672,1290000
2018-02-26,97.809998,98.900002,97.360001,98.519997,94.043968,1230900
2018-02-27,98.879997,100.550003,97.220001,97.239998,92.822113,979600
2018-02-28,97.620003,98.480003,95.550003,95.570000,91.227982,1398000
2018-03-01,96.059998,96.860001,94.220001,94.400002,90.111137,1150800
2018-03-02,93.959999,95.930000,93.550003,95.650002,91.304359,888400
2018-03-05,95.400002,97.160004,94.779999,96.800003,92.402107,768100
2018-03-06,96.800003,96.980003,95.379997,95.870003,91.514359,701800
2018-03-07,95.449997,96.370003,94.139999,94.220001,89.939308,1152100
2018-03-08,94.019997,94.290001,93.059998,93.379997,89.137474,864000
2018-03-09,91.080002,92.150002,89.839996,91.459999,87.304710,3198300
2018-03-12,92.000000,92.180000,90.000000,90.070000,85.977867,1980400
2018-03-13,90.540001,90.910004,89.150002,89.349998,85.290581,1353500
2018-03-14,89.730003,90.000000,87.580002,88.529999,84.507828,2079300
2018-03-15,88.379997,88.639999,87.300003,88.150002,84.145096,1707200
2018-03-16,88.220001,88.709999,87.419998,87.739998,83.753716,1928200
2018-03-19,87.110001,87.290001,85.989998,86.449997,82.522331,1536400
2018-03-20,86.519997,86.860001,85.330002,85.699997,81.806404,1636300
2018-03-21,85.980003,87.160004,85.419998,86.599998,82.665512,1689200
2018-03-22,85.930000,86.059998,84.510002,84.660004,80.813660,1957400
2018-03-23,85.250000,85.940002,84.059998,84.220001,80.393646,1586600
2018-03-26,84.820000,85.180000,83.949997,85.080002,81.214569,754800
2018-03-27,85.559998,86.000000,83.559998,84.070000,80.250458,908700
2018-03-28,84.309998,85.279999,83.660004,83.820000,80.011826,1052100
2018-03-29,83.959999,84.860001,83.959999,84.300003,80.470024,1084300
2018-04-02,83.970001,84.870003,83.400002,83.750000,79.945000,1454500
2018-04-03,84.230003,84.660004,83.610001,84.250000,80.422279,1057700
2018-04-04,83.750000,85.410004,83.440002,85.169998,81.300476,830600
2018-04-05,85.830002,86.290001,85.309998,85.400002,81.520042,685600
2018-04-06,84.570000,85.589996,83.879997,84.430000,80.594109,1024100
2018-04-09,84.980003,86.099998,84.349998,84.449997,80.613190,984000
2018-04-10,85.489998,86.339996,84.930000,86.089996,82.178680,1075700
2018-04-11,85.419998,87.919998,85.419998,87.330002,83.362358,1094500
2018-04-12,87.410004,87.709999,86.360001,86.830002,82.885071,975300
2018-04-13,87.029999,87.919998,86.620003,87.760002,83.772820,1157500
2018-04-16,88.430000,88.680000,87.889999,88.040001,84.040092,1140800
2018-04-17,88.839996,89.059998,86.000000,86.059998,82.150040,1461800
2018-04-18,86.379997,86.379997,85.230003,85.489998,81.605949,2302800
2018-04-19,85.459999,85.739998,83.449997,83.989998,80.174088,2693500
2018-04-20,84.440002,85.650002,82.449997,82.809998,79.047707,2775000
2018-04-23,79.250000,86.879997,79.000000,86.120003,82.207329,9536700
2018-04-24,87.190002,87.610001,85.599998,86.260002,82.340973,3022900
2018-04-25,86.419998,87.339996,85.919998,86.970001,83.018715,1791900
2018-04-26,87.089996,87.599998,84.470001,85.809998,81.911407,2443100
2018-04-27,86.059998,88.480003,86.000000,87.360001,83.390984,1726900
2018-04-30,87.000000,88.739998,86.800003,88.089996,84.698639,1468100
2018-05-01,88.000000,88.080002,85.669998,87.389999,84.025581,2201600
2018-05-02,85.739998,87.379997,85.739998,86.629997,83.294838,1173800
2018-05-03,86.410004,86.739998,85.309998,86.110001,82.794868,1300600
2018-05-04,85.709999,87.129997,85.610001,86.870003,83.525604,895800
2018-05-07,86.830002,88.279999,86.309998,88.029999,84.640945,1383100
2018-05-08,87.680000,89.160004,86.769997,87.300003,83.939041,1133200
2018-05-09,87.029999,87.110001,85.870003,86.680000,83.342911,1041500
2018-05-10,87.139999,87.739998,86.459999,86.970001,83.621750,630400
2018-05-11,87.239998,87.970001,86.750000,87.250000,83.890976,883400
2018-05-14,87.250000,87.410004,86.349998,86.629997,83.294838,790000
2018-05-15,86.269997,87.550003,86.269997,87.169998,83.814041,759200
2018-05-16,87.360001,88.449997,87.199997,88.279999,84.881310,766900
2018-05-17,88.089996,89.209999,88.040001,88.669998,85.256302,812000
2018-05-18,88.580002,89.050003,88.169998,88.709999,85.294762,873800
2018-05-21,88.849998,88.849998,87.070000,87.370003,84.006355,750400
2018-05-22,87.459999,88.550003,87.459999,87.559998,84.189034,633500
2018-05-23,87.300003,87.870003,87.150002,87.739998,84.362106,460000
2018-05-24,87.760002,88.099998,87.110001,87.779999,84.400566,465900
2018-05-25,88.000000,88.440002,87.500000,87.639999,84.265953,633600
2018-05-29,87.379997,87.500000,86.379997,86.980003,83.631371,1031600
2018-05-30,87.199997,87.300003,86.690002,86.809998,83.467903,699500
2018-05-31,86.959999,87.220001,86.410004,86.750000,83.410210,1195900
2018-06-01,87.220001,87.620003,86.279999,87.089996,83.737129,994700
2018-06-04,87.339996,88.690002,87.239998,88.650002,85.237076,745100
2018-06-05,88.430000,88.629997,86.940002,87.059998,83.708282,1135000
2018-06-06,87.180000,88.440002,86.750000,88.430000,85.025536,941100
2018-06-07,88.449997,89.690002,88.250000,88.809998,85.390915,656300
2018-06-08,88.820000,90.500000,88.820000,90.330002,86.852394,648500
2018-06-11,90.370003,90.879997,90.050003,90.430000,86.948540,443600
2018-06-12,90.570000,91.260002,90.169998,91.209999,87.698517,837300
2018-06-13,91.029999,91.550003,90.410004,90.750000,87.256226,1052000
2018-06-14,91.080002,92.019997,90.900002,91.610001,88.083130,1264300
2018-06-15,91.620003,91.620003,90.330002,91.279999,87.765816,1863800
2018-06-18,91.500000,91.910004,90.430000,91.110001,87.602364,1150700
2018-06-19,90.290001,90.410004,88.150002,90.000000,86.535103,1716300
2018-06-20,90.419998,91.570000,89.260002,91.300003,87.785049,976300
2018-06-21,91.360001,91.879997,90.599998,91.599998,88.073502,873100
2018-06-22,91.839996,92.220001,91.260002,91.680000,88.150414,980900
2018-06-25,91.190002,91.519997,90.190002,91.019997,87.515831,862800
2018-06-26,91.300003,91.599998,90.599998,90.949997,87.448517,654100
2018-06-27,91.220001,91.449997,90.440002,90.940002,87.438911,1320300
2018-06-28,91.050003,92.019997,90.959999,92.010002,88.467720,1393300
2018-06-29,92.989998,93.000000,91.680000,92.309998,88.756165,1786000
2018-07-02,91.750000,93.050003,91.699997,93.019997,89.438835,2397800
2018-07-03,92.870003,93.339996,92.610001,93.160004,89.573448,1121900
2018-07-05,93.160004,95.379997,93.160004,95.309998,91.640671,1930800
2018-07-06,95.769997,96.260002,95.440002,96.050003,92.352180,1141700
2018-07-09,96.190002,97.040001,95.779999,96.739998,93.015610,985100
2018-07-10,96.779999,97.379997,96.470001,96.589996,92.871391,1052600
2018-07-11,95.959999,97.139999,95.959999,96.730003,93.006004,807000
2018-07-12,97.110001,97.540001,96.949997,97.400002,93.650215,794500
2018-07-13,97.180000,97.529999,96.010002,96.519997,92.804085,675600
